Timestamp,pc-c220m4-r04-13.wisc.cloudlab.us last hour   
2015-11-03T22:49:00-06:00,614.6005
2015-11-03T22:49:15-06:00,655.07538
2015-11-03T22:49:30-06:00,543.9747
2015-11-03T22:49:45-06:00,330.61076667
2015-11-03T22:50:00-06:00,475.9299
2015-11-03T22:50:15-06:00,543.06862
2015-11-03T22:50:30-06:00,524.7199
2015-11-03T22:50:45-06:00,539.079
2015-11-03T22:51:00-06:00,494.5987
2015-11-03T22:51:15-06:00,688.56434
2015-11-03T22:51:30-06:00,778.40336667
2015-11-03T22:51:45-06:00,838.26062
2015-11-03T22:52:00-06:00,785.49546
2015-11-03T22:52:15-06:00,651.62291333
2015-11-03T22:52:30-06:00,553.56854
2015-11-03T22:52:45-06:00,419.13422
2015-11-03T22:53:00-06:00,534.32836
2015-11-03T22:53:15-06:00,567.08066
2015-11-03T22:53:30-06:00,507.14378
2015-11-03T22:53:45-06:00,474.58933333
2015-11-03T22:54:00-06:00,2512.1736
2015-11-03T22:54:15-06:00,7832.26808
2015-11-03T22:54:30-06:00,7235.124
2015-11-03T22:54:45-06:00,870.8134
2015-11-03T22:55:00-06:00,870.84162
2015-11-03T22:55:15-06:00,665.48475333
2015-11-03T22:55:30-06:00,635.78538
2015-11-03T22:55:45-06:00,618.72052667
2015-11-03T22:56:00-06:00,752.1318
2015-11-03T22:56:15-06:00,748.65167333
2015-11-03T22:56:30-06:00,584.43780667
2015-11-03T22:56:45-06:00,497.51725333
2015-11-03T22:57:00-06:00,634.25514
2015-11-03T22:57:15-06:00,567.74392
2015-11-03T22:57:30-06:00,495.78834
2015-11-03T22:57:45-06:00,495.94303333
2015-11-03T22:58:00-06:00,593.7234
2015-11-03T22:58:15-06:00,339.52846667
2015-11-03T22:58:30-06:00,610.50143333
2015-11-03T22:58:45-06:00,795.09982
2015-11-03T22:59:00-06:00,879.00386
2015-11-03T22:59:15-06:00,756.03086
2015-11-03T22:59:30-06:00,635.18634
2015-11-03T22:59:45-06:00,674.04082
2015-11-03T23:00:00-06:00,562.30336
2015-11-03T23:00:15-06:00,570.97668
2015-11-03T23:00:30-06:00,469.15350667
2015-11-03T23:00:45-06:00,422.35399333
2015-11-03T23:01:00-06:00,535.36576667
2015-11-03T23:01:15-06:00,635.04246
2015-11-03T23:01:30-06:00,828.59212667
2015-11-03T23:01:45-06:00,879.33896
2015-11-03T23:02:00-06:00,962.03720667
2015-11-03T23:02:15-06:00,917.92392667
2015-11-03T23:02:30-06:00,737.78255333
2015-11-03T23:02:45-06:00,737.49264
2015-11-03T23:03:00-06:00,702.04352
2015-11-03T23:03:15-06:00,657.96338667
2015-11-03T23:03:30-06:00,691.27164
2015-11-03T23:03:45-06:00,655.02508667
2015-11-03T23:04:00-06:00,774.2097
2015-11-03T23:04:15-06:00,912.40302
2015-11-03T23:04:30-06:00,711.62662
2015-11-03T23:04:45-06:00,650.39316667
2015-11-03T23:05:00-06:00,550.3722
2015-11-03T23:05:15-06:00,494.47933333
2015-11-03T23:05:30-06:00,706.34973333
2015-11-03T23:05:45-06:00,972.45716667
2015-11-03T23:06:00-06:00,4964878.4969
2015-11-03T23:06:15-06:00,12977651
2015-11-03T23:06:30-06:00,14131526.6
2015-11-03T23:06:45-06:00,14154051.2
2015-11-03T23:07:00-06:00,14137726.333
2015-11-03T23:07:15-06:00,14132353.667
2015-11-03T23:07:30-06:00,14129034.2
2015-11-03T23:07:45-06:00,14118428.2
2015-11-03T23:08:00-06:00,14117063.6
2015-11-03T23:08:15-06:00,14142193.667
2015-11-03T23:08:30-06:00,14146668
2015-11-03T23:08:45-06:00,14123692.333
2015-11-03T23:09:00-06:00,14127410
2015-11-03T23:09:15-06:00,14057625
2015-11-03T23:09:30-06:00,14064734.667
2015-11-03T23:09:45-06:00,14137394.667
2015-11-03T23:10:00-06:00,14104942.4
2015-11-03T23:10:15-06:00,14101441.267
2015-11-03T23:10:30-06:00,14123173.667
2015-11-03T23:10:45-06:00,14129842.867
2015-11-03T23:11:00-06:00,14147408.667
2015-11-03T23:11:15-06:00,14132794.6
2015-11-03T23:11:30-06:00,15589462.267
2015-11-03T23:11:45-06:00,20989440.4
2015-11-03T23:12:00-06:00,24214077.733
2015-11-03T23:12:15-06:00,15585259.067
2015-11-03T23:12:30-06:00,634.12252667
2015-11-03T23:12:45-06:00,791.82348
2015-11-03T23:13:00-06:00,883.94734
2015-11-03T23:13:15-06:00,657.3409
2015-11-03T23:13:30-06:00,837.50918
2015-11-03T23:13:45-06:00,862.1608
2015-11-03T23:14:00-06:00,958.17738667
2015-11-03T23:14:15-06:00,815.1735
2015-11-03T23:14:30-06:00,628.92882
2015-11-03T23:14:45-06:00,672.8116
2015-11-03T23:15:00-06:00,706.01486
2015-11-03T23:15:15-06:00,1028.40474
2015-11-03T23:15:30-06:00,692.20616
2015-11-03T23:15:45-06:00,495.7983
2015-11-03T23:16:00-06:00,611.68402
2015-11-03T23:16:15-06:00,2257.43328
2015-11-03T23:16:30-06:00,7707.16284
2015-11-03T23:16:45-06:00,7956.3294467
2015-11-03T23:17:00-06:00,699.86160667
2015-11-03T23:17:15-06:00,817.33472
2015-11-03T23:17:30-06:00,545.30578
2015-11-03T23:17:45-06:00,564.6643
2015-11-03T23:18:00-06:00,843.11252
2015-11-03T23:18:15-06:00,2399.10144
2015-11-03T23:18:30-06:00,5709.65344
2015-11-03T23:18:45-06:00,471.90524
2015-11-03T23:19:00-06:00,791.41469333
2015-11-03T23:19:15-06:00,959.98236667
2015-11-03T23:19:30-06:00,731.33916
2015-11-03T23:19:45-06:00,766.38798667
2015-11-03T23:20:00-06:00,821.08132
2015-11-03T23:20:15-06:00,621.67290667
2015-11-03T23:20:30-06:00,650.79782667
2015-11-03T23:20:45-06:00,661.64529333
2015-11-03T23:21:00-06:00,573.54797333
2015-11-03T23:21:15-06:00,940.26725333
2015-11-03T23:21:30-06:00,1017.6885067
2015-11-03T23:21:45-06:00,902.23366
2015-11-03T23:22:00-06:00,1199.6764333
2015-11-03T23:22:15-06:00,1413.1908667
2015-11-03T23:22:30-06:00,5796.1623067
2015-11-03T23:22:45-06:00,3914.0629067
2015-11-03T23:23:00-06:00,1018.1810533
2015-11-03T23:23:15-06:00,708.34682667
2015-11-03T23:23:30-06:00,503.23165333
2015-11-03T23:23:45-06:00,503.23165333
2015-11-03T23:24:00-06:00,855.8752
2015-11-03T23:24:15-06:00,827.731
2015-11-03T23:24:30-06:00,838.41328
2015-11-03T23:24:45-06:00,735.7903
2015-11-03T23:25:00-06:00,712.0014
2015-11-03T23:25:15-06:00,635.8078
2015-11-03T23:25:30-06:00,900.55629333
2015-11-03T23:25:45-06:00,1061.46806
2015-11-03T23:26:00-06:00,1112.9509133
2015-11-03T23:26:15-06:00,1026.01744
2015-11-03T23:26:30-06:00,957.42716
2015-11-03T23:26:45-06:00,1068.5241933
2015-11-03T23:27:00-06:00,734.00442667
2015-11-03T23:27:15-06:00,913.29764
2015-11-03T23:27:30-06:00,1030.1382067
2015-11-03T23:27:45-06:00,838.54521333
2015-11-03T23:28:00-06:00,697.02638
2015-11-03T23:28:15-06:00,801.1331
2015-11-03T23:28:30-06:00,649.75747333
2015-11-03T23:28:45-06:00,658.4575
2015-11-03T23:29:00-06:00,670.82282667
2015-11-03T23:29:15-06:00,841.62603333
2015-11-03T23:29:30-06:00,3683.75734
2015-11-03T23:29:45-06:00,4323.2052933
2015-11-03T23:30:00-06:00,958.10168667
2015-11-03T23:30:15-06:00,798.90838
2015-11-03T23:30:30-06:00,919.41868667
2015-11-03T23:30:45-06:00,666.41105333
2015-11-03T23:31:00-06:00,768.0067
2015-11-03T23:31:15-06:00,859.7422
2015-11-03T23:31:30-06:00,887.8355
2015-11-03T23:31:45-06:00,744.01863333
2015-11-03T23:32:00-06:00,671.5887
2015-11-03T23:32:15-06:00,817.34344667
2015-11-03T23:32:30-06:00,3601.9105
2015-11-03T23:32:45-06:00,955.01987333
2015-11-03T23:33:00-06:00,542.907
2015-11-03T23:33:15-06:00,691.7964
2015-11-03T23:33:30-06:00,871.1866
2015-11-03T23:33:45-06:00,759.685
2015-11-03T23:34:00-06:00,475.71862667
2015-11-03T23:34:15-06:00,369.23431333
2015-11-03T23:34:30-06:00,691.85614667
2015-11-03T23:34:45-06:00,460.12613333
2015-11-03T23:35:00-06:00,753.14926667
2015-11-03T23:35:15-06:00,637.66684667
2015-11-03T23:35:30-06:00,714.64402667
2015-11-03T23:35:45-06:00,1022.7371667
2015-11-03T23:36:00-06:00,627.4552
2015-11-03T23:36:15-06:00,625.62938
2015-11-03T23:36:30-06:00,909.46156
2015-11-03T23:36:45-06:00,792.32390667
2015-11-03T23:37:00-06:00,795.70506
2015-11-03T23:37:15-06:00,588.40985333
2015-11-03T23:37:30-06:00,NaN
2015-11-03T23:37:45-06:00,NaN
